#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:32:32.157Z,0.45,0.82,0.55,0.73,3.08,0.04,877.09,1.00,0.52,0.0000,0.0578,0.03,0.02,15183.12,18528.43,4202.78,1.64,40.97,0.90,22.58,75.23,16.20,0.00,0.03,8.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.46,0.00,0.00,0.45,0.82,0.55,0.73,3.08,0.04,877.09,1.00,0.52,0.0000,0.0578,0.03,0.02,0.00,0.05,0.00, 0,15183.12,18528.43,4202.78,1.64,40.97,0.90,22.58,75.23,16.20,0.00,0.03,8.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.46,24.26,0.00,0.52,0.91,0.57,0.73,3.07,0.00,96.57,1.00,0.63,0.0000,0.0440,78.40,16.37,0.00,0.07,5.17, 2,2196.68,2409.69,4202.78,1.82,45.58,1.05,26.13,0.42,0.72,0.58,0.73,3.09,0.00,138.55,1.00,0.34,0.0000,0.0792,79.10,8.03,0.00,0.04,12.84, 0,1749.39,2442.04,4202.78,1.43,35.82,0.83,20.81,0.53,1.00,0.53,0.73,3.07,0.00,81.82,1.00,0.69,0.0000,0.0370,72.04,27.96,0.00,0.00,0.00, 3,2210.63,2215.49,4202.78,2.00,49.89,1.05,26.30,0.40,0.72,0.56,0.73,3.08,0.00,122.80,1.00,0.39,0.0000,0.0729,76.18,7.64,0.00,0.00,16.19, 4,1685.20,2345.69,4202.78,1.44,35.92,0.80,20.05,0.44,0.84,0.52,0.73,3.07,0.01,94.72,1.00,0.57,0.0000,0.0514,71.62,23.15,0.00,0.07,5.17, 2,1844.28,2197.75,4202.78,1.68,41.96,0.88,21.94,0.41,0.71,0.58,0.73,3.07,0.00,138.48,1.00,0.32,0.0000,0.0810,78.72,8.40,0.00,0.04,12.84, 0,1708.66,2419.69,4202.78,1.41,35.31,0.81,20.33,0.54,1.01,0.54,0.74,3.09,0.01,81.93,1.00,0.70,0.0000,0.0362,72.67,27.33,0.00,0.00,0.00, 3,2262.46,2250.53,4202.78,2.01,50.26,1.08,26.91,0.36,0.68,0.53,0.73,3.07,0.01,122.21,1.00,0.33,0.0000,0.0801,73.09,10.72,0.00,0.00,16.19, 4,1525.82,2247.55,4202.78,1.36,33.94,0.73,18.15,,33.000
LinuxPCM,2024-12-02T18:32:33.157Z,0.48,0.96,0.49,0.72,3.02,0.02,717.61,1.00,0.62,0.0000,0.0448,0.02,0.01,16001.26,16605.39,4202.76,1.93,48.18,0.95,23.80,68.61,23.59,0.00,0.02,7.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.96,0.00,0.00,0.48,0.96,0.49,0.72,3.02,0.02,717.61,1.00,0.62,0.0000,0.0448,0.02,0.01,0.00,0.02,0.00, 0,16001.26,16605.39,4202.76,1.93,48.18,0.95,23.80,68.61,23.59,0.00,0.02,7.78,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.96,23.80,0.00,0.47,1.06,0.44,0.72,3.03,0.01,67.78,1.00,0.71,0.0000,0.0345,61.48,34.14,0.00,0.00,4.38, 0,1967.59,1864.59,4202.76,2.11,52.76,0.94,23.41,0.38,0.83,0.46,0.72,3.03,0.00,103.65,1.00,0.46,0.0000,0.0647,64.10,17.92,0.00,0.10,17.88, 0,1602.55,1940.46,4202.76,1.65,41.29,0.76,19.07,0.56,1.15,0.48,0.72,3.03,0.00,69.67,1.00,0.75,0.0000,0.0299,67.02,32.98,0.00,0.00,0.00, 4,2333.56,2030.31,4202.76,2.30,57.47,1.11,27.76,0.42,0.77,0.54,0.72,3.03,0.00,116.04,1.00,0.45,0.0000,0.0660,74.96,16.17,0.00,0.00,8.87, 2,1757.90,2271.95,4202.76,1.55,38.69,0.84,20.91,0.55,1.12,0.49,0.72,3.03,0.00,69.50,1.00,0.75,0.0000,0.0301,68.06,27.56,0.00,0.00,4.38, 0,2308.00,2064.08,4202.76,2.24,55.91,1.10,27.46,0.44,0.89,0.50,0.71,2.98,0.00,104.80,1.00,0.53,0.0000,0.0567,69.95,12.07,0.00,0.10,17.88, 0,1849.04,2087.14,4202.76,1.77,44.30,0.88,22.00,0.55,1.15,0.48,0.72,3.02,0.00,69.51,1.00,0.75,0.0000,0.0302,66.18,33.82,0.00,0.00,0.00, 4,2299.06,2002.42,4202.76,2.30,57.41,1.09,27.35,0.45,0.80,0.56,0.72,3.04,0.00,116.65,1.00,0.48,0.0000,0.0619,77.10,14.03,0.00,0.00,8.87, 2,1883.57,2344.45,4202.76,1.61,40.17,0.90,22.41,,33.000
LinuxPCM,2024-12-02T18:32:34.157Z,0.48,0.93,0.51,0.71,2.97,0.02,749.46,1.00,0.61,0.0000,0.0468,0.02,0.01,16000.28,17132.20,4198.60,1.87,46.70,0.95,23.82,72.10,23.26,0.00,0.05,4.60,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.39,0.00,0.00,0.48,0.93,0.51,0.71,2.97,0.02,749.46,1.00,0.61,0.0000,0.0468,0.02,0.01,0.00,0.02,0.00, 0,16000.28,17132.20,4198.60,1.87,46.70,0.95,23.82,72.10,23.26,0.00,0.05,4.60,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.39,23.19,0.00,0.29,0.81,0.35,0.71,2.97,0.00,70.76,1.00,0.51,0.0000,0.0588,50.06,44.16,0.00,0.00,5.78, 1,1203.06,1486.00,4198.60,1.62,40.48,0.57,14.33,0.45,1.02,0.44,0.71,2.99,0.00,76.23,1.00,0.66,0.0000,0.0404,61.65,32.09,0.00,0.21,6.05, 0,1889.20,1844.06,4198.60,2.05,51.22,0.90,22.50,0.49,0.93,0.53,0.71,2.97,0.00,101.64,1.00,0.59,0.0000,0.0490,75.40,22.67,0.00,0.00,1.93, 8,2073.79,2240.89,4198.60,1.85,46.27,0.99,24.70,0.33,0.66,0.51,0.70,2.95,0.00,119.58,1.00,0.28,0.0000,0.0858,72.06,23.32,0.00,0.00,4.62, 7,1393.29,2126.14,4198.60,1.31,32.77,0.66,16.59,0.68,1.15,0.59,0.71,2.99,0.00,78.27,1.00,0.77,0.0000,0.0275,82.89,11.33,0.00,0.00,5.78, 1,2849.40,2474.27,4198.60,2.30,57.58,1.36,33.93,0.52,1.08,0.48,0.70,2.96,0.00,77.55,1.00,0.71,0.0000,0.0352,68.75,24.99,0.00,0.21,6.05, 0,2203.70,2034.49,4198.60,2.17,54.16,1.05,26.24,0.50,0.93,0.54,0.71,2.97,0.00,101.64,1.00,0.60,0.0000,0.0481,76.51,21.56,0.00,0.00,1.93, 8,2111.09,2270.65,4198.60,1.86,46.49,1.01,25.14,0.54,0.86,0.63,0.71,2.97,0.00,123.79,1.00,0.55,0.0000,0.0544,89.46,5.93,0.00,0.00,4.62, 7,2276.74,2655.70,4198.60,1.71,42.87,1.08,27.11,,33.000
LinuxPCM,2024-12-02T18:32:35.158Z,0.40,0.85,0.47,0.72,3.03,0.02,750.35,1.00,0.53,0.0000,0.0562,0.02,0.01,13349.08,15717.66,4202.88,1.70,42.47,0.79,19.85,64.72,15.85,0.02,1.53,17.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.66,0.00,0.00,0.40,0.85,0.47,0.72,3.03,0.02,750.35,1.00,0.53,0.0000,0.0562,0.02,0.01,0.00,0.03,0.00, 0,13349.08,15717.66,4202.88,1.70,42.47,0.79,19.85,64.72,15.85,0.02,1.53,17.87,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.66,21.47,0.00,0.32,0.79,0.40,0.73,3.06,0.00,83.62,1.00,0.47,0.0000,0.0631,55.03,20.72,0.00,0.51,23.75, 2,1325.90,1686.75,4202.88,1.57,39.30,0.63,15.77,0.39,0.95,0.41,0.72,3.03,0.00,77.60,1.00,0.60,0.0000,0.0477,56.59,31.01,0.00,0.00,12.40, 0,1627.34,1714.29,4202.88,1.90,47.46,0.77,19.36,0.41,0.85,0.49,0.72,3.04,0.00,99.19,1.00,0.52,0.0000,0.0574,67.16,16.99,0.10,4.86,10.89, 5,1729.47,2045.92,4202.88,1.69,42.27,0.82,20.58,0.27,0.60,0.45,0.72,3.03,0.00,110.84,1.00,0.18,0.0000,0.0975,62.86,11.94,0.00,0.75,24.45, 4,1137.01,1907.45,4202.88,1.19,29.80,0.54,13.53,0.42,0.91,0.46,0.72,3.03,0.00,85.71,1.00,0.59,0.0000,0.0487,64.05,11.69,0.00,0.51,23.75, 2,1759.54,1942.95,4202.88,1.81,45.28,0.84,20.93,0.53,1.07,0.49,0.70,2.96,0.00,80.19,1.00,0.70,0.0000,0.0363,69.72,17.88,0.00,0.00,12.40, 0,2208.93,2061.87,4202.88,2.14,53.57,1.05,26.28,0.45,0.88,0.51,0.73,3.07,0.00,99.67,1.00,0.56,0.0000,0.0532,69.03,15.12,0.10,4.86,10.89, 5,1874.64,2122.83,4202.88,1.77,44.15,0.89,22.30,0.40,0.75,0.53,0.73,3.05,0.00,113.53,1.00,0.44,0.0000,0.0673,73.33,1.47,0.00,0.75,24.45, 4,1686.24,2235.61,4202.88,1.51,37.71,0.80,20.06,,33.000
LinuxPCM,2024-12-02T18:32:36.158Z,0.46,0.87,0.53,0.72,3.02,0.03,840.88,1.00,0.55,0.0000,0.0538,0.03,0.01,15617.28,17894.88,4203.02,1.75,43.64,0.93,23.22,74.06,19.62,0.01,0.14,6.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.92,0.00,0.00,0.46,0.87,0.53,0.72,3.02,0.03,840.88,1.00,0.55,0.0000,0.0538,0.03,0.01,0.00,0.04,0.00, 0,15617.28,17894.88,4203.02,1.75,43.64,0.93,23.22,74.06,19.62,0.01,0.14,6.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.92,23.76,0.00,0.47,0.85,0.56,0.71,3.00,0.00,107.52,1.00,0.55,0.0000,0.0539,78.19,16.25,0.00,0.05,5.51, 1,1993.12,2349.70,4203.02,1.70,42.41,0.95,23.71,0.43,0.80,0.53,0.72,3.04,0.00,123.60,1.00,0.42,0.0000,0.0691,73.81,19.44,0.00,0.00,6.74, 0,1788.86,2245.42,4203.02,1.59,39.83,0.85,21.28,0.53,0.96,0.55,0.73,3.05,0.01,98.06,1.00,0.63,0.0000,0.0444,75.79,20.45,0.02,0.36,3.38, 4,2207.55,2310.00,4203.02,1.91,47.78,1.05,26.26,0.44,0.90,0.49,0.71,2.99,0.00,91.42,1.00,0.59,0.0000,0.0490,69.34,21.46,0.00,0.14,9.05, 5,1865.77,2075.90,4203.02,1.80,44.94,0.89,22.20,0.43,0.81,0.53,0.72,3.04,0.00,106.91,1.00,0.51,0.0000,0.0586,73.96,20.48,0.00,0.05,5.51, 1,1823.36,2246.77,4203.02,1.62,40.58,0.87,21.69,0.49,0.85,0.57,0.71,3.00,0.00,124.57,1.00,0.49,0.0000,0.0610,80.06,13.20,0.00,0.00,6.74, 0,2043.46,2402.22,4203.02,1.70,42.53,0.97,24.31,0.48,0.92,0.52,0.72,3.02,0.01,97.17,1.00,0.59,0.0000,0.0484,72.07,24.16,0.02,0.36,3.38, 4,2006.84,2179.48,4203.02,1.84,46.04,0.95,23.87,0.45,0.91,0.50,0.72,3.01,0.00,91.63,1.00,0.59,0.0000,0.0485,69.28,21.53,0.00,0.14,9.05, 5,1888.32,2085.39,4203.02,1.81,45.27,0.90,22.46,,33.000
LinuxPCM,2024-12-02T18:32:37.158Z,0.48,0.96,0.50,0.71,3.00,0.06,704.17,1.00,0.63,0.0000,0.0438,0.06,0.04,16060.27,16668.94,4198.69,1.93,48.17,0.96,23.91,69.47,24.48,0.00,0.07,5.98,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.64,0.00,0.00,0.48,0.96,0.50,0.71,3.00,0.06,704.17,1.00,0.63,0.0000,0.0438,0.06,0.04,0.00,0.10,0.00, 0,16060.27,16668.94,4198.69,1.93,48.17,0.96,23.91,69.47,24.48,0.00,0.07,5.98,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.64,23.45,0.00,0.35,0.82,0.42,0.71,3.00,0.01,83.83,1.00,0.52,0.0000,0.0574,59.51,33.51,0.00,0.00,6.99, 3,1460.57,1781.73,4198.69,1.64,40.99,0.70,17.39,0.52,0.98,0.52,0.72,3.01,0.00,96.51,1.00,0.63,0.0000,0.0446,73.13,18.36,0.00,0.15,8.36, 0,2165.18,2200.29,4198.69,1.97,49.20,1.03,25.78,0.54,1.07,0.51,0.72,3.01,0.00,77.82,1.00,0.71,0.0000,0.0342,70.63,29.37,0.00,0.00,0.00, 3,2275.94,2124.14,4198.69,2.14,53.57,1.08,27.10,0.51,0.95,0.54,0.72,3.01,0.03,93.74,1.00,0.63,0.0000,0.0436,74.80,16.51,0.00,0.13,8.57, 2,2149.97,2252.22,4198.69,1.91,47.73,1.02,25.60,0.58,1.03,0.56,0.71,2.99,0.00,88.48,1.00,0.69,0.0000,0.0365,78.71,14.30,0.00,0.00,6.99, 3,2421.73,2354.71,4198.69,2.06,51.42,1.15,28.84,0.42,0.90,0.46,0.71,2.98,0.01,94.59,1.00,0.55,0.0000,0.0542,65.39,26.10,0.00,0.15,8.36, 0,1745.37,1945.93,4198.69,1.79,44.85,0.83,20.78,0.53,1.06,0.50,0.72,3.03,0.00,77.50,1.00,0.71,0.0000,0.0349,68.98,31.02,0.00,0.00,0.00, 3,2219.26,2087.49,4198.69,2.13,53.16,1.06,26.43,0.39,0.84,0.46,0.71,2.97,0.00,91.71,1.00,0.53,0.0000,0.0565,64.66,26.64,0.00,0.13,8.57, 2,1622.26,1922.43,4198.69,1.69,42.19,0.77,19.32,,33.000
LinuxPCM,2024-12-02T18:32:38.158Z,0.51,1.05,0.49,0.71,2.97,0.02,636.86,1.00,0.69,0.0000,0.0373,0.02,0.01,17070.11,16312.53,4198.67,2.09,52.32,1.02,25.41,68.75,28.52,0.00,0.01,2.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.85,0.00,0.00,0.51,1.05,0.49,0.71,2.97,0.02,636.86,1.00,0.69,0.0000,0.0373,0.02,0.01,0.00,0.03,0.00, 0,17070.11,16312.53,4198.67,2.09,52.32,1.02,25.41,68.75,28.52,0.00,0.01,2.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.85,23.67,0.00,0.43,0.99,0.44,0.71,2.98,0.01,71.59,1.00,0.67,0.0000,0.0396,61.34,33.30,0.00,0.00,5.36, 2,1807.96,1826.45,4198.67,1.98,49.49,0.86,21.53,0.51,1.07,0.48,0.71,2.99,0.00,81.86,1.00,0.68,0.0000,0.0379,67.47,28.41,0.00,0.05,4.07, 0,2160.72,2018.66,4198.67,2.14,53.52,1.03,25.73,0.54,1.13,0.48,0.70,2.94,0.00,74.12,1.00,0.73,0.0000,0.0326,68.77,31.15,0.00,0.00,0.08, 3,2276.30,2021.52,4198.67,2.25,56.30,1.08,27.11,0.51,0.98,0.52,0.70,2.94,0.00,90.13,1.00,0.65,0.0000,0.0420,74.77,23.86,0.00,0.00,1.37, 1,2144.74,2196.43,4198.67,1.95,48.82,1.02,25.54,0.54,1.08,0.50,0.71,2.98,0.00,73.92,1.00,0.73,0.0000,0.0323,70.91,23.73,0.00,0.00,5.36, 2,2288.02,2111.43,4198.67,2.17,54.18,1.09,27.25,0.51,1.06,0.48,0.71,2.97,0.01,81.77,1.00,0.68,0.0000,0.0383,67.73,28.15,0.00,0.05,4.07, 0,2133.62,2009.90,4198.67,2.12,53.08,1.02,25.41,0.54,1.12,0.48,0.71,2.98,0.00,73.94,1.00,0.73,0.0000,0.0327,68.06,31.86,0.00,0.00,0.08, 3,2262.95,2024.77,4198.67,2.24,55.88,1.08,26.95,0.48,0.95,0.50,0.71,2.97,0.00,89.53,1.00,0.62,0.0000,0.0449,70.92,27.71,0.00,0.00,1.37, 1,1995.80,2103.37,4198.67,1.90,47.44,0.95,23.77,,33.000
LinuxPCM,2024-12-02T18:32:39.159Z,0.24,0.97,0.25,0.71,2.99,0.05,346.87,1.00,0.64,0.0000,0.0426,0.03,0.02,8137.04,8388.58,4203.00,1.94,48.50,0.48,12.10,35.06,13.29,0.00,0.25,51.40,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.19,0.00,0.00,0.24,0.97,0.25,0.71,2.99,0.05,346.87,1.00,0.64,0.0000,0.0426,0.03,0.02,0.00,0.05,0.00, 9,8137.04,8388.58,4203.00,1.94,48.50,0.48,12.10,35.06,13.29,0.00,0.25,51.40,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.19,13.00,0.00,0.20,0.90,0.23,0.71,3.00,0.01,42.46,1.00,0.58,0.0000,0.0494,31.96,14.55,0.00,0.23,53.25,10,859.02,959.06,4203.00,1.79,44.78,0.41,10.22,0.26,1.08,0.24,0.71,3.00,0.00,37.28,1.00,0.71,0.0000,0.0345,33.26,16.03,0.00,0.15,50.56,10,1081.80,998.60,4203.00,2.17,54.17,0.51,12.87,0.25,0.99,0.25,0.72,3.01,0.01,42.35,1.00,0.65,0.0000,0.0411,34.65,15.90,0.02,0.33,49.09,12,1031.53,1043.05,4203.00,1.98,49.45,0.49,12.27,0.34,1.03,0.33,0.71,2.98,0.01,52.77,1.00,0.69,0.0000,0.0370,46.29,0.72,0.00,0.29,52.70,11,1424.82,1379.63,4203.00,2.07,51.64,0.68,16.95,0.25,0.99,0.26,0.71,2.97,0.00,43.47,1.00,0.66,0.0000,0.0408,36.30,10.22,0.00,0.23,53.25,10,1065.58,1080.56,4203.00,1.97,49.31,0.51,12.68,0.26,1.04,0.25,0.72,3.03,0.01,37.24,1.00,0.71,0.0000,0.0344,34.20,15.10,0.00,0.15,50.56,10,1083.34,1037.48,4203.00,2.09,52.21,0.52,12.89,0.27,1.04,0.26,0.70,2.96,0.01,42.86,1.00,0.69,0.0000,0.0374,37.33,13.23,0.02,0.33,49.09,13,1144.72,1104.44,4203.00,2.07,51.82,0.54,13.62,0.11,0.57,0.19,0.71,2.96,0.01,48.43,1.00,0.09,0.0000,0.1085,26.49,20.53,0.00,0.29,52.68,11,446.24,785.76,4203.00,1.14,28.40,0.21,5.31,,33.000
LinuxPCM,2024-12-02T18:32:40.159Z,0.00,0.44,0.00,1.05,4.40,0.02,0.16,0.89,0.46,0.0005,0.0052,0.01,0.00,29.90,68.45,4200.43,0.87,21.84,0.00,0.04,0.19,1.79,0.13,0.48,97.41,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.35,0.00,0.00,0.00,0.44,0.00,1.05,4.40,0.02,0.16,0.89,0.46,0.0005,0.0052,0.01,0.00,0.00,0.01,0.00,10,29.90,68.45,4200.43,0.87,21.84,0.00,0.04,0.19,1.79,0.13,0.48,97.41,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.35,2.18,0.00,0.00,0.32,0.00,1.05,4.42,0.00,0.01,0.81,0.31,0.0010,0.0053,0.12,2.31,0.04,1.57,95.96,12,1.73,5.46,4200.43,0.63,15.83,0.00,0.02,0.00,0.61,0.00,1.05,4.41,0.00,0.00,0.83,0.33,0.0004,0.0025,0.05,1.04,0.01,0.28,98.62,10,1.41,2.32,4200.43,1.22,30.44,0.00,0.02,0.00,0.38,0.00,1.06,4.44,0.00,0.02,0.91,0.39,0.0005,0.0065,0.19,3.00,0.08,0.05,96.68,13,3.16,8.39,4200.43,0.75,18.81,0.00,0.04,0.00,0.35,0.00,1.03,4.33,0.00,0.01,0.90,0.40,0.0005,0.0061,0.14,1.08,0.40,0.00,98.38,12,2.13,6.12,4200.43,0.70,17.43,0.00,0.03,0.00,0.55,0.00,1.03,4.34,0.00,0.04,0.90,0.57,0.0004,0.0044,0.41,2.03,0.04,1.57,95.96,12,9.72,17.60,4200.43,1.10,27.60,0.00,0.12,0.00,0.57,0.00,1.04,4.39,0.00,0.03,0.83,0.45,0.0008,0.0052,0.22,0.88,0.01,0.28,98.62,10,5.38,9.46,4200.43,1.14,28.41,0.00,0.06,0.00,0.11,0.00,1.07,4.49,0.00,0.02,0.97,0.26,0.0006,0.0170,0.25,2.94,0.08,0.05,96.68,13,1.29,11.27,4200.43,0.23,5.71,0.00,0.02,0.00,0.65,0.00,1.05,4.42,0.00,0.02,0.89,0.51,0.0004,0.0036,0.18,1.02,0.40,0.00,98.40,12,5.09,7.83,4200.43,1.30,32.48,0.00,0.06,,33.000
LinuxPCM,2024-12-02T18:32:41.158Z,0.00,0.47,0.00,1.02,4.30,0.01,0.13,0.93,0.48,0.0003,0.0049,0.01,0.00,27.23,57.89,4198.13,0.94,23.52,0.00,0.04,0.17,1.72,0.13,0.43,97.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,0.00,0.00,0.00,0.47,0.00,1.02,4.30,0.01,0.13,0.93,0.48,0.0003,0.0049,0.01,0.00,0.00,0.01,0.00,11,27.23,57.89,4198.13,0.94,23.52,0.00,0.04,0.17,1.72,0.13,0.43,97.55,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21,2.03,0.00,0.00,0.53,0.00,1.05,4.40,0.00,0.00,0.79,0.38,0.0005,0.0025,0.06,1.95,0.50,1.58,95.89,12,1.50,2.84,4198.13,1.06,26.44,0.00,0.02,0.00,0.16,0.00,0.97,4.08,0.00,0.00,0.78,0.35,0.0018,0.0103,0.03,0.72,0.00,0.02,99.23,11,0.18,1.19,4198.13,0.31,7.77,0.00,0.00,0.00,0.38,0.00,1.02,4.30,0.00,0.01,0.96,0.42,0.0002,0.0055,0.15,4.01,0.00,0.13,95.71,14,2.46,6.41,4198.13,0.77,19.18,0.00,0.03,0.00,0.67,0.00,1.05,4.42,0.00,0.02,0.91,0.52,0.0003,0.0033,0.16,0.48,0.00,0.00,99.36,13,4.88,7.23,4198.13,1.35,33.74,0.00,0.06,0.00,0.57,0.00,1.02,4.27,0.00,0.04,0.93,0.57,0.0003,0.0043,0.40,1.62,0.50,1.58,95.89,12,9.61,16.90,4198.13,1.14,28.44,0.00,0.11,0.00,0.60,0.00,1.00,4.19,0.00,0.02,0.90,0.46,0.0004,0.0044,0.21,0.54,0.00,0.02,99.23,11,5.21,8.62,4198.13,1.21,30.22,0.00,0.06,0.00,0.13,0.00,1.03,4.31,0.00,0.02,0.98,0.26,0.0004,0.0170,0.24,3.92,0.00,0.13,95.71,14,1.41,10.53,4198.13,0.27,6.68,0.00,0.02,0.00,0.47,0.00,1.06,4.44,0.00,0.01,0.93,0.44,0.0004,0.0054,0.09,0.55,0.00,0.00,99.36,13,1.97,4.16,4198.13,0.95,23.67,0.00,0.02,,33.000
LinuxPCM,,33.000
