#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:29:00.177Z,0.39,1.18,0.33,0.83,3.51,0.03,349.69,1.00,0.78,0.0000,0.0265,0.03,0.01,13175.81,11203.08,4202.63,2.35,58.80,0.78,19.60,39.92,21.61,0.01,0.58,37.89,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.14,0.00,0.00,0.39,1.18,0.33,0.83,3.51,0.03,349.69,1.00,0.78,0.0000,0.0265,0.03,0.01,0.00,0.04,0.00, 0,13175.81,11203.08,4202.63,2.35,58.80,0.78,19.60,39.92,21.61,0.01,0.58,37.89,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.14,23.99,0.00,0.22,1.31,0.17,0.82,3.44,0.01,15.88,1.00,0.86,0.0000,0.0169,20.89,4.68,0.00,0.79,73.64, 3,942.25,719.37,4202.63,2.62,65.49,0.45,11.21,0.00,0.33,0.01,0.82,3.45,0.00,0.07,0.95,0.41,0.0003,0.0073,0.88,79.85,0.00,0.00,19.28, 0,10.03,30.29,4202.63,0.66,16.57,0.00,0.12,0.57,1.21,0.47,0.84,3.54,0.00,58.77,1.00,0.79,0.0000,0.0246,55.62,28.58,0.02,1.50,14.29, 5,2386.61,1970.82,4202.63,2.42,60.55,1.14,28.39,0.37,0.83,0.45,0.84,3.54,0.00,92.61,1.00,0.51,0.0000,0.0588,53.46,2.16,0.02,0.03,44.33, 4,1574.71,1894.59,4202.63,1.66,41.56,0.75,18.74,0.08,0.98,0.09,0.81,3.41,0.01,13.03,1.00,0.69,0.0000,0.0366,10.67,14.90,0.00,0.79,73.64, 3,355.90,364.52,4202.63,1.95,48.82,0.17,4.23,1.11,1.67,0.66,0.83,3.47,0.00,21.22,1.00,0.96,0.0000,0.0046,80.41,0.31,0.00,0.00,19.28, 0,4663.67,2792.00,4202.63,3.34,83.52,2.22,55.49,0.54,1.20,0.45,0.83,3.49,0.00,58.14,1.00,0.79,0.0000,0.0255,54.33,29.87,0.02,1.50,14.29, 5,2276.01,1897.95,4202.63,2.40,59.96,1.08,27.08,0.23,0.63,0.36,0.85,3.55,0.00,89.95,1.00,0.22,0.0000,0.0931,43.12,12.50,0.02,0.03,44.33, 4,966.62,1533.54,4202.63,1.26,31.52,0.46,11.50,,33.000
LinuxPCM,2024-12-02T18:29:01.176Z,0.42,1.46,0.29,0.82,3.46,0.03,174.44,1.00,0.90,0.0000,0.0123,0.02,0.01,14229.20,9754.30,4199.10,2.92,72.94,0.85,21.18,35.27,28.45,0.01,0.71,35.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,0.00,0.00,0.42,1.46,0.29,0.82,3.46,0.03,174.44,1.00,0.90,0.0000,0.0123,0.02,0.01,0.00,0.04,0.00, 0,14229.20,9754.30,4199.10,2.92,72.94,0.85,21.18,35.27,28.45,0.01,0.71,35.57,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,24.07,0.00,0.52,1.51,0.34,0.83,3.50,0.00,21.78,1.00,0.92,0.0000,0.0101,40.99,37.70,0.00,2.21,19.11, 5,2163.69,1432.29,4199.10,3.02,75.53,1.03,25.76,0.12,1.62,0.07,0.79,3.33,0.00,2.23,1.00,0.96,0.0000,0.0046,9.03,71.72,0.03,0.55,18.67, 0,486.60,300.23,4199.10,3.24,81.04,0.23,5.79,0.04,0.73,0.05,0.81,3.41,0.00,11.35,1.00,0.41,0.0000,0.0685,6.65,28.63,0.00,0.09,64.62, 6,165.67,227.04,4199.10,1.46,36.48,0.08,1.97,0.39,1.23,0.32,0.82,3.46,0.00,39.88,1.00,0.80,0.0000,0.0244,38.43,21.69,0.00,0.00,39.87, 3,1632.20,1330.26,4199.10,2.45,61.35,0.78,19.43,0.54,1.51,0.36,0.82,3.46,0.01,22.18,1.00,0.92,0.0000,0.0098,43.41,35.27,0.00,2.21,19.11, 5,2271.06,1503.57,4199.10,3.02,75.52,1.08,27.04,0.98,1.68,0.59,0.82,3.43,0.00,18.79,1.00,0.96,0.0000,0.0045,71.81,8.94,0.03,0.55,18.67, 0,4129.93,2460.34,4199.10,3.36,83.93,1.97,49.17,0.43,1.50,0.28,0.83,3.48,0.00,18.74,1.00,0.91,0.0000,0.0105,34.33,0.96,0.00,0.09,64.62, 6,1791.31,1194.60,4199.10,3.00,74.98,0.85,21.33,0.38,1.22,0.31,0.83,3.49,0.00,39.50,1.00,0.79,0.0000,0.0249,37.47,22.65,0.00,0.00,39.87, 3,1588.74,1305.98,4199.10,2.43,60.83,0.76,18.92,,33.000
LinuxPCM,2024-12-02T18:29:02.177Z,0.47,1.39,0.34,0.83,3.48,0.04,236.35,1.00,0.88,0.0000,0.0148,0.05,0.04,15966.94,11449.36,4202.73,2.79,69.73,0.95,23.74,41.11,30.56,0.01,1.32,27.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.79,0.00,0.00,0.47,1.39,0.34,0.83,3.48,0.04,236.35,1.00,0.88,0.0000,0.0148,0.05,0.04,0.00,0.09,0.00, 0,15966.94,11449.36,4202.73,2.79,69.73,0.95,23.74,41.11,30.56,0.01,1.32,27.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.79,26.58,0.00,0.31,0.90,0.35,0.83,3.50,0.03,63.64,1.00,0.59,0.0000,0.0483,41.90,43.44,0.00,0.00,14.65, 3,1317.04,1467.63,4202.73,1.79,44.87,0.63,15.67,0.87,1.67,0.52,0.82,3.45,0.00,16.56,1.00,0.96,0.0000,0.0045,63.16,17.89,0.03,3.25,15.68, 0,3641.50,2177.70,4202.73,3.34,83.61,1.73,43.32,0.19,1.06,0.18,0.84,3.51,0.00,27.64,1.00,0.70,0.0000,0.0354,21.07,39.95,0.00,1.66,37.32, 3,780.57,739.55,4202.73,2.11,52.77,0.37,9.29,0.82,1.67,0.49,0.83,3.49,0.00,15.84,1.00,0.96,0.0000,0.0046,59.01,0.26,0.00,0.39,40.34, 9,3451.61,2063.29,4202.73,3.35,83.64,1.64,41.06,0.74,1.23,0.60,0.83,3.48,0.00,71.89,1.00,0.81,0.0000,0.0230,72.93,12.42,0.00,0.00,14.65, 3,3119.87,2536.15,4202.73,2.46,61.51,1.48,37.12,0.24,1.65,0.15,0.82,3.46,0.00,4.63,1.00,0.96,0.0000,0.0046,17.80,63.24,0.03,3.25,15.68, 0,1015.49,616.05,4202.73,3.30,82.42,0.48,12.08,0.63,1.43,0.44,0.83,3.49,0.00,36.14,1.00,0.89,0.0000,0.0137,52.82,8.20,0.00,1.66,37.32, 3,2638.64,1842.58,4202.73,2.86,71.60,1.26,31.39,0.00,0.35,0.00,0.84,3.53,0.00,0.02,0.90,0.31,0.0008,0.0080,0.18,59.08,0.00,0.39,40.34, 9,2.22,6.42,4202.73,0.69,17.28,0.00,0.03,,33.000
LinuxPCM,2024-12-02T18:29:03.177Z,0.48,1.32,0.37,0.83,3.47,0.02,322.08,1.00,0.83,0.0000,0.0198,0.02,0.01,16273.75,12373.09,4202.42,2.63,65.76,0.97,24.20,44.53,30.05,0.18,0.63,24.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.26,0.00,0.00,0.48,1.32,0.37,0.83,3.47,0.02,322.08,1.00,0.83,0.0000,0.0198,0.02,0.01,0.00,0.03,0.00, 0,16273.75,12373.09,4202.42,2.63,65.76,0.97,24.20,44.53,30.05,0.18,0.63,24.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.26,27.10,0.00,0.41,1.25,0.33,0.83,3.51,0.00,39.72,1.00,0.81,0.0000,0.0230,39.33,44.95,0.00,0.09,15.62, 1,1726.44,1379.72,4202.42,2.50,62.56,0.82,20.54,0.67,1.67,0.40,0.82,3.44,0.00,12.71,1.00,0.96,0.0000,0.0045,48.86,31.92,0.00,0.12,19.10, 0,2800.75,1680.66,4202.42,3.33,83.32,1.33,33.32,0.24,0.97,0.25,0.84,3.52,0.00,47.97,1.00,0.60,0.0000,0.0476,29.43,53.10,0.00,0.75,16.71, 9,1006.75,1035.26,4202.42,1.94,48.62,0.48,11.98,0.48,1.15,0.41,0.83,3.48,0.00,57.80,1.00,0.76,0.0000,0.0289,49.85,0.88,0.71,1.54,47.02, 4,1996.66,1736.24,4202.42,2.30,57.50,0.95,23.76,0.69,1.39,0.49,0.83,3.47,0.00,44.74,1.00,0.87,0.0000,0.0155,59.66,24.62,0.00,0.09,15.62, 1,2884.72,2074.36,4202.42,2.78,69.53,1.37,34.32,0.44,1.66,0.26,0.82,3.44,0.00,8.40,1.00,0.96,0.0000,0.0046,32.11,48.67,0.00,0.12,19.10, 0,1840.77,1106.08,4202.42,3.33,83.21,0.88,21.90,0.84,1.40,0.60,0.82,3.46,0.00,59.76,1.00,0.86,0.0000,0.0169,73.28,9.26,0.00,0.75,16.71, 9,3539.80,2533.55,4202.42,2.79,69.86,1.68,42.12,0.11,0.58,0.20,0.83,3.49,0.00,50.97,1.00,0.10,0.0000,0.1067,23.72,27.01,0.71,1.54,47.02, 4,477.86,827.21,4202.42,1.16,28.88,0.23,5.69,,33.000
LinuxPCM,2024-12-02T18:29:04.177Z,0.36,1.25,0.29,0.83,3.47,0.02,280.86,1.00,0.80,0.0000,0.0233,0.02,0.01,12041.26,9624.14,4198.43,2.50,62.56,0.72,17.93,34.71,21.59,0.11,0.87,42.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,0.00,0.00,0.36,1.25,0.29,0.83,3.47,0.02,280.86,1.00,0.80,0.0000,0.0233,0.02,0.01,0.00,0.03,0.00, 0,12041.26,9624.14,4198.43,2.50,62.56,0.72,17.93,34.71,21.59,0.11,0.87,42.72,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.14,21.95,0.00,0.19,1.32,0.14,0.82,3.44,0.00,14.51,1.00,0.85,0.0000,0.0181,17.65,36.04,0.02,0.56,45.72, 3,800.44,607.90,4198.43,2.63,65.84,0.38,9.53,1.10,1.68,0.66,0.82,3.44,0.00,21.05,1.00,0.96,0.0000,0.0046,80.22,0.58,0.00,0.33,18.87, 0,4623.74,2756.76,4198.43,3.35,83.86,2.20,55.06,0.23,0.97,0.23,0.84,3.53,0.00,45.52,1.00,0.60,0.0000,0.0476,27.94,8.38,0.03,0.58,63.06,14,956.75,984.95,4198.43,1.94,48.57,0.46,11.39,0.46,1.05,0.43,0.83,3.49,0.00,69.79,1.00,0.69,0.0000,0.0365,52.00,2.38,0.37,2.01,43.24, 4,1914.53,1815.52,4198.43,2.11,52.73,0.91,22.80,0.51,1.53,0.34,0.82,3.44,0.00,20.57,1.00,0.92,0.0000,0.0096,40.98,12.72,0.02,0.56,45.72, 3,2147.24,1407.98,4198.43,3.05,76.25,1.02,25.57,0.00,0.51,0.00,0.83,3.47,0.00,0.05,0.92,0.42,0.0005,0.0067,0.40,80.39,0.00,0.33,18.87, 0,7.03,13.89,4198.43,1.01,25.29,0.00,0.08,0.22,0.95,0.23,0.84,3.53,0.00,45.33,1.00,0.59,0.0000,0.0492,27.33,9.00,0.03,0.58,63.06,14,920.66,965.34,4198.43,1.91,47.69,0.44,10.96,0.16,0.63,0.26,0.82,3.44,0.00,64.04,1.00,0.20,0.0000,0.0955,31.14,23.24,0.37,2.01,43.24, 4,670.87,1071.80,4198.43,1.25,31.30,0.32,7.99,,33.000
LinuxPCM,2024-12-02T18:29:05.178Z,0.45,1.35,0.33,0.82,3.46,0.02,270.66,1.00,0.85,0.0000,0.0179,0.02,0.01,15104.86,11173.88,4202.50,2.70,67.59,0.90,22.46,40.33,28.43,0.00,1.01,30.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.49,0.00,0.00,0.45,1.35,0.33,0.82,3.46,0.02,270.66,1.00,0.85,0.0000,0.0179,0.02,0.01,0.00,0.03,0.00, 0,15104.86,11173.88,4202.50,2.70,67.59,0.90,22.46,40.33,28.43,0.00,1.01,30.22,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.49,25.33,0.00,0.25,0.95,0.26,0.84,3.51,0.00,46.92,1.00,0.62,0.0000,0.0455,30.93,16.70,0.00,2.42,49.95, 9,1031.76,1087.70,4202.50,1.90,47.43,0.49,12.28,1.10,1.67,0.66,0.82,3.44,0.00,21.00,1.00,0.96,0.0000,0.0046,80.10,0.30,0.00,0.41,19.19, 0,4612.79,2760.34,4202.50,3.34,83.55,2.20,54.88,0.50,1.29,0.39,0.82,3.45,0.01,47.91,1.00,0.81,0.0000,0.0226,47.70,26.72,0.00,1.15,24.43, 5,2117.41,1646.04,4202.50,2.57,64.32,1.01,25.19,0.42,1.39,0.30,0.82,3.46,0.00,28.40,1.00,0.87,0.0000,0.0160,37.00,35.61,0.00,0.08,27.32, 3,1779.03,1281.09,4202.50,2.78,69.43,0.85,21.17,0.32,1.05,0.30,0.83,3.48,0.01,48.18,1.00,0.69,0.0000,0.0364,36.13,11.50,0.00,2.42,49.95, 9,1324.96,1258.62,4202.50,2.11,52.64,0.63,15.76,0.00,0.55,0.00,0.83,3.50,0.01,0.08,0.92,0.45,0.0005,0.0068,0.58,79.82,0.00,0.41,19.19, 0,11.22,20.47,4202.50,1.10,27.40,0.01,0.13,0.46,1.26,0.37,0.82,3.44,0.00,47.51,1.00,0.80,0.0000,0.0243,44.83,29.60,0.00,1.15,24.43, 5,1952.19,1544.83,4202.50,2.53,63.18,0.93,23.23,0.54,1.44,0.37,0.83,3.47,0.00,30.68,1.00,0.89,0.0000,0.0135,45.39,27.22,0.00,0.08,27.32, 3,2275.51,1574.78,4202.50,2.89,72.25,1.08,27.07,,33.000
LinuxPCM,2024-12-02T18:29:06.177Z,0.44,1.31,0.33,0.83,3.47,0.02,288.77,1.00,0.83,0.0000,0.0197,0.02,0.01,14627.97,11155.22,4198.35,2.62,65.57,0.87,21.78,40.18,26.83,0.16,0.53,32.30,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37,0.00,0.00,0.44,1.31,0.33,0.83,3.47,0.02,288.77,1.00,0.83,0.0000,0.0197,0.02,0.01,0.00,0.03,0.00, 3,14627.97,11155.22,4198.35,2.62,65.57,0.87,21.78,40.18,26.83,0.16,0.53,32.30,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.37,25.18,0.00,0.20,0.72,0.28,0.83,3.48,0.00,63.51,1.00,0.36,0.0000,0.0758,33.64,11.13,0.62,1.79,52.83, 9,838.14,1169.80,4198.35,1.43,35.82,0.40,9.98,1.09,1.68,0.65,0.82,3.43,0.00,20.79,1.00,0.96,0.0000,0.0045,79.63,0.35,0.00,0.25,19.78, 3,4569.67,2727.19,4198.35,3.35,83.78,2.18,54.42,0.60,1.31,0.46,0.84,3.52,0.00,54.44,1.00,0.82,0.0000,0.0215,55.09,17.19,0.02,0.08,27.62,12,2535.62,1939.03,4198.35,2.62,65.38,1.21,30.20,0.43,1.52,0.28,0.83,3.48,0.00,16.68,1.00,0.92,0.0000,0.0092,34.39,36.62,0.00,0.00,28.98, 4,1815.47,1196.35,4198.35,3.04,75.88,0.86,21.62,0.27,0.85,0.32,0.82,3.46,0.00,64.90,1.00,0.52,0.0000,0.0568,38.84,5.92,0.62,1.79,52.83, 9,1141.63,1343.98,4198.35,1.70,42.47,0.54,13.60,0.00,0.47,0.00,0.82,3.44,0.00,0.04,0.89,0.38,0.0007,0.0066,0.34,79.63,0.00,0.25,19.78, 3,5.54,11.77,4198.35,0.94,23.52,0.00,0.07,0.35,1.12,0.31,0.83,3.49,0.00,49.68,1.00,0.72,0.0000,0.0338,37.49,34.79,0.02,0.08,27.62,12,1468.74,1306.91,4198.35,2.25,56.19,0.70,17.49,0.54,1.54,0.35,0.83,3.48,0.00,18.73,1.00,0.93,0.0000,0.0083,41.99,29.03,0.00,0.00,28.98, 4,2253.15,1460.18,4198.35,3.09,77.15,1.07,26.83,,33.000
LinuxPCM,2024-12-02T18:29:07.178Z,0.43,1.21,0.35,0.83,3.47,0.03,363.86,1.00,0.79,0.0000,0.0251,0.03,0.02,14469.98,11933.75,4202.17,2.43,60.63,0.86,21.52,42.93,25.08,0.01,0.47,31.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.38,0.00,0.00,0.43,1.21,0.35,0.83,3.47,0.03,363.86,1.00,0.79,0.0000,0.0251,0.03,0.02,0.00,0.04,0.00, 0,14469.98,11933.75,4202.17,2.43,60.63,0.86,21.52,42.93,25.08,0.01,0.47,31.52,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.38,25.18,0.00,0.31,0.65,0.48,0.83,3.49,0.00,119.85,1.00,0.24,0.0000,0.0910,58.12,1.38,0.02,0.12,40.36, 0,1316.72,2030.64,4202.17,1.30,32.42,0.63,15.67,1.08,1.66,0.65,0.82,3.43,0.00,20.77,1.00,0.96,0.0000,0.0046,79.69,0.76,0.00,1.27,18.28, 9,4551.08,2733.64,4202.17,3.33,83.24,2.17,54.15,0.28,1.22,0.23,0.84,3.51,0.00,30.43,1.00,0.78,0.0000,0.0257,27.52,33.32,0.00,0.47,38.69, 2,1183.98,967.64,4202.17,2.45,61.18,0.56,14.09,0.53,1.53,0.35,0.83,3.47,0.00,19.87,1.00,0.93,0.0000,0.0089,42.18,29.07,0.00,0.00,28.75, 1,2239.64,1462.39,4202.17,3.06,76.57,1.07,26.65,0.27,0.59,0.46,0.83,3.49,0.00,119.32,1.00,0.13,0.0000,0.1045,55.11,4.38,0.02,0.12,40.36, 0,1142.33,1925.45,4202.17,1.19,29.66,0.54,13.59,0.01,0.68,0.01,0.83,3.47,0.01,0.11,0.90,0.44,0.0004,0.0044,1.08,79.37,0.00,1.27,18.28, 9,25.35,37.46,4202.17,1.35,33.84,0.01,0.30,0.52,1.40,0.38,0.83,3.47,0.00,35.15,1.00,0.87,0.0000,0.0159,45.43,15.41,0.00,0.47,38.69, 2,2204.58,1577.55,4202.17,2.79,69.87,1.05,26.23,0.43,1.51,0.29,0.83,3.49,0.00,18.35,1.00,0.92,0.0000,0.0102,34.31,36.94,0.00,0.00,28.75, 1,1806.30,1198.99,4202.17,3.01,75.33,0.86,21.49,,33.000
LinuxPCM,2024-12-02T18:29:08.178Z,0.47,1.36,0.34,0.82,3.46,0.02,271.08,1.00,0.86,0.0000,0.0173,0.01,0.00,15707.72,11515.19,4202.44,2.73,68.20,0.93,23.36,41.53,29.57,0.00,0.96,27.94,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.25,0.00,0.00,0.47,1.36,0.34,0.82,3.46,0.02,271.08,1.00,0.86,0.0000,0.0173,0.01,0.00,0.00,0.02,0.00, 0,15707.72,11515.19,4202.44,2.73,68.20,0.93,23.36,41.53,29.57,0.00,0.96,27.94,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.25,26.09,0.00,0.26,0.98,0.26,0.83,3.47,0.00,43.26,1.00,0.67,0.0000,0.0397,31.95,27.67,0.00,0.04,40.34, 9,1088.75,1108.97,4202.44,1.96,49.09,0.52,12.95,0.90,1.33,0.68,0.82,3.43,0.00,78.63,1.00,0.83,0.0000,0.0208,82.69,8.66,0.00,3.19,5.47, 0,3772.42,2840.67,4202.44,2.66,66.40,1.80,44.88,0.54,1.66,0.33,0.83,3.47,0.00,10.33,1.00,0.96,0.0000,0.0045,39.48,39.83,0.00,0.41,20.28, 4,2277.83,1372.07,4202.44,3.32,83.01,1.08,27.10,0.56,1.67,0.34,0.83,3.49,0.00,10.83,1.00,0.96,0.0000,0.0046,40.51,13.59,0.00,0.21,45.69, 2,2363.63,1416.48,4202.44,3.34,83.43,1.12,28.12,0.49,1.22,0.40,0.84,3.52,0.00,47.65,1.00,0.81,0.0000,0.0232,47.69,11.94,0.00,0.04,40.34, 9,2054.87,1681.33,4202.44,2.44,61.11,0.98,24.45,0.27,0.89,0.31,0.83,3.50,0.00,66.72,1.00,0.51,0.0000,0.0584,36.83,54.52,0.00,3.19,5.47, 0,1142.76,1288.63,4202.44,1.77,44.34,0.54,13.60,0.54,1.67,0.32,0.82,3.42,0.00,10.31,1.00,0.96,0.0000,0.0045,39.70,39.61,0.00,0.41,20.28, 4,2269.12,1360.08,4202.44,3.34,83.42,1.08,27.00,0.18,1.65,0.11,0.80,3.34,0.00,3.35,1.00,0.96,0.0000,0.0045,13.38,40.73,0.00,0.21,45.69, 2,738.33,446.95,4202.44,3.30,82.60,0.35,8.78,,33.000
LinuxPCM,2024-12-02T18:29:09.178Z,0.36,1.08,0.33,0.86,3.59,0.02,405.34,1.00,0.72,0.0000,0.0338,0.02,0.01,11987.99,11113.20,4199.53,2.16,53.94,0.71,17.84,38.68,18.02,0.00,0.67,42.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83,0.00,0.00,0.36,1.08,0.33,0.86,3.59,0.02,405.34,1.00,0.72,0.0000,0.0338,0.02,0.01,0.00,0.03,0.00,11,11987.99,11113.20,4199.53,2.16,53.94,0.71,17.84,38.68,18.02,0.00,0.67,42.63,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83,23.64,0.00,0.26,0.99,0.26,0.86,3.60,0.00,41.57,1.00,0.68,0.0000,0.0380,30.67,18.35,0.00,0.67,50.30,11,1094.87,1105.12,4199.53,1.98,49.54,0.52,13.04,0.23,0.66,0.34,0.85,3.56,0.00,87.59,1.00,0.23,0.0000,0.0914,40.48,5.74,0.00,0.42,53.35,11,957.98,1442.98,4199.53,1.33,33.19,0.46,11.40,0.54,1.14,0.48,0.86,3.61,0.00,65.91,1.00,0.76,0.0000,0.0289,55.53,11.43,0.00,1.38,31.66,13,2279.84,2004.02,4199.53,2.28,56.88,1.09,27.14,0.90,1.67,0.54,0.85,3.56,0.00,17.43,1.00,0.96,0.0000,0.0046,64.13,0.48,0.00,0.20,35.19,13,3798.69,2280.96,4199.53,3.33,83.27,1.81,45.23,0.35,1.11,0.32,0.87,3.66,0.00,43.28,1.00,0.76,0.0000,0.0292,36.48,12.54,0.00,0.67,50.31,11,1484.23,1336.10,4199.53,2.22,55.54,0.71,17.67,0.27,0.74,0.37,0.85,3.57,0.00,88.50,1.00,0.35,0.0000,0.0776,43.42,2.79,0.00,0.42,53.36,11,1140.97,1548.71,4199.53,1.47,36.84,0.54,13.59,0.29,0.89,0.33,0.86,3.61,0.01,61.04,1.00,0.58,0.0000,0.0496,38.43,28.53,0.00,1.38,31.66,13,1229.63,1385.73,4199.53,1.77,44.37,0.59,14.64,0.00,0.19,0.00,0.86,3.62,0.00,0.02,0.89,0.26,0.0015,0.0139,0.26,64.34,0.00,0.20,35.20,13,1.78,9.58,4199.53,0.37,9.28,0.00,0.02,,33.000
