#datatype measurement,dateTime:2006-01-02T15:04:05.000Z,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
LinuxPCM,DateTime,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,IO,IA,GT,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C8res%,C9res%,C10res%,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,Temperature
LinuxPCM,2024-12-02T18:51:33.891Z,0.39,2.09,0.19,0.78,3.29,1.23,4.12,0.67,0.80,0.0001,0.0003,2.80,1.43,13153.77,6281.97,4202.32,4.19,104.69,0.78,19.56,23.82,27.80,0.93,1.12,46.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.90,0.00,0.00,0.39,2.09,0.19,0.78,3.29,1.23,4.12,0.67,0.80,0.0001,0.0003,2.80,1.43,1.08,3.15,0.00, 0,13153.77,6281.97,4202.32,4.19,104.69,0.78,19.56,23.82,27.80,0.93,1.12,46.32,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.90,16.61,0.00,0.00,0.40,0.01,0.78,3.26,0.01,0.06,0.74,0.41,0.0014,0.0061,0.77,0.95,0.00,0.62,97.66,10,9.97,25.09,4202.32,0.79,19.87,0.00,0.12,1.50,2.16,0.69,0.78,3.28,0.43,1.66,0.71,0.83,0.0001,0.0003,88.66,7.21,3.53,0.00,0.60, 0,6293.17,2907.00,4202.32,4.33,108.24,2.99,74.86,0.00,0.39,0.00,0.78,3.26,0.01,0.04,0.80,0.53,0.0010,0.0051,0.60,8.88,0.01,3.77,86.74,13,7.56,19.51,4202.32,0.78,19.38,0.00,0.09,1.22,2.09,0.59,0.79,3.32,0.58,1.69,0.65,0.79,0.0001,0.0003,74.09,25.32,0.18,0.10,0.30, 3,5145.99,2460.05,4202.32,4.18,104.59,2.45,61.21,0.00,0.28,0.00,0.79,3.31,0.00,0.02,0.78,0.41,0.0014,0.0070,0.31,1.42,0.00,0.62,97.65,10,2.91,10.29,4202.32,0.57,14.14,0.00,0.03,0.00,0.48,0.00,0.76,3.21,0.02,0.03,0.52,0.57,0.0017,0.0032,0.64,95.23,3.53,0.00,0.60, 0,9.86,20.66,4202.32,0.95,23.86,0.00,0.12,0.06,0.99,0.06,0.82,3.45,0.15,0.33,0.35,0.55,0.0006,0.0013,7.46,2.02,0.01,3.77,86.74,13,254.40,257.51,4202.32,1.98,49.40,0.12,3.03,0.34,2.46,0.14,0.77,3.22,0.02,0.28,0.90,0.85,0.0000,0.0002,18.03,81.38,0.18,0.10,0.30, 3,1429.90,581.85,4202.32,4.91,122.87,0.68,17.01,,34.000
LinuxPCM,2024-12-02T18:51:34.892Z,0.40,2.09,0.19,0.79,3.30,1.20,4.23,0.68,0.80,0.0001,0.0003,2.80,1.46,13583.50,6486.79,4203.14,4.19,104.70,0.81,20.20,24.52,26.77,0.37,0.85,47.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.87,0.00,0.00,0.40,2.09,0.19,0.79,3.30,1.20,4.23,0.68,0.80,0.0001,0.0003,2.80,1.46,1.08,3.18,0.00, 0,13583.50,6486.79,4203.14,4.19,104.70,0.81,20.20,24.52,26.77,0.37,0.85,47.48,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.87,16.61,0.00,0.84,2.41,0.35,0.80,3.36,0.10,0.78,0.85,0.83,0.0000,0.0002,43.85,0.93,0.07,2.06,53.10, 3,3551.53,1476.39,4203.14,4.81,120.28,1.69,42.25,1.61,2.19,0.74,0.78,3.29,0.42,1.79,0.73,0.83,0.0001,0.0003,94.36,5.44,0.07,0.00,0.12, 0,6782.63,3104.10,4203.14,4.37,109.25,3.23,80.68,0.00,0.40,0.00,0.77,3.25,0.01,0.04,0.77,0.46,0.0011,0.0053,0.57,1.22,0.02,1.25,96.94,13,7.39,18.69,4203.14,0.79,19.77,0.00,0.09,0.71,1.88,0.38,0.78,3.27,0.51,1.24,0.59,0.76,0.0002,0.0004,48.54,10.27,1.34,0.10,39.75,11,2976.05,1587.21,4203.14,3.75,93.75,1.42,35.40,0.00,0.41,0.00,0.79,3.30,0.01,0.03,0.69,0.43,0.0015,0.0051,0.38,44.39,0.07,2.06,53.10, 3,5.22,12.67,4203.14,0.82,20.59,0.00,0.06,0.00,0.55,0.00,0.77,3.23,0.01,0.03,0.67,0.54,0.0013,0.0042,0.39,99.42,0.07,0.00,0.12, 0,6.91,12.67,4203.14,1.09,27.27,0.00,0.08,0.00,0.20,0.00,0.78,3.29,0.01,0.03,0.60,0.32,0.0039,0.0104,0.49,1.31,0.02,1.25,96.94,13,3.15,15.96,4203.14,0.40,9.88,0.00,0.04,0.06,0.97,0.06,0.81,3.42,0.13,0.29,0.37,0.51,0.0005,0.0012,7.58,51.23,1.34,0.10,39.75,11,250.61,259.10,4203.14,1.93,48.36,0.12,2.98,,34.000
LinuxPCM,2024-12-02T18:51:35.892Z,0.40,2.10,0.19,0.80,3.35,1.21,4.15,0.67,0.80,0.0001,0.0003,2.78,1.43,13268.69,6317.95,4198.92,4.20,105.01,0.79,19.75,23.58,27.92,1.02,1.21,46.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.24,0.00,0.00,0.40,2.10,0.19,0.80,3.35,1.21,4.15,0.67,0.80,0.0001,0.0003,2.78,1.43,1.08,3.13,0.00, 0,13268.69,6317.95,4198.92,4.20,105.01,0.79,19.75,23.58,27.92,1.02,1.21,46.27,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.24,16.96,0.00,0.38,2.43,0.16,0.78,3.28,0.04,0.36,0.86,0.83,0.0000,0.0002,20.19,78.99,0.31,0.00,0.52, 3,1611.00,661.83,4198.92,4.87,121.71,0.77,19.18,1.20,2.10,0.57,0.80,3.35,0.42,1.45,0.69,0.82,0.0001,0.0003,71.57,24.28,3.17,0.06,0.91, 0,5023.41,2394.01,4198.92,4.20,104.92,2.39,59.82,0.00,0.43,0.01,0.79,3.33,0.01,0.05,0.77,0.54,0.0010,0.0049,0.74,1.92,0.55,2.68,94.11,13,10.41,24.44,4198.92,0.85,21.31,0.00,0.12,0.00,0.25,0.00,0.81,3.40,0.00,0.02,0.79,0.41,0.0014,0.0073,0.32,7.99,0.05,2.09,89.56,11,2.74,10.83,4198.92,0.51,12.64,0.00,0.03,1.20,2.09,0.58,0.81,3.38,0.55,1.62,0.64,0.79,0.0001,0.0003,71.44,27.74,0.31,0.00,0.52, 3,5040.05,2415.26,4198.92,4.17,104.34,2.40,60.02,0.32,2.43,0.13,0.77,3.25,0.03,0.29,0.87,0.84,0.0000,0.0002,16.71,79.15,3.17,0.06,0.91, 0,1322.75,543.57,4198.92,4.87,121.67,0.63,15.75,0.00,0.24,0.00,0.79,3.34,0.01,0.04,0.65,0.35,0.0029,0.0086,0.56,2.10,0.55,2.68,94.11,13,4.40,18.65,4198.92,0.47,11.79,0.00,0.05,0.06,1.02,0.06,0.83,3.50,0.14,0.33,0.34,0.54,0.0006,0.0013,7.12,1.18,0.05,2.09,89.56,11,253.93,249.36,4198.92,2.04,50.92,0.12,3.02,,34.000
LinuxPCM,2024-12-02T18:51:36.892Z,0.41,2.11,0.19,0.79,3.33,1.20,4.18,0.67,0.80,0.0001,0.0003,2.79,1.46,13615.72,6446.88,4198.88,4.22,105.60,0.81,20.27,24.20,27.99,0.07,0.71,47.03,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.23,0.00,0.00,0.41,2.11,0.19,0.79,3.33,1.20,4.18,0.67,0.80,0.0001,0.0003,2.79,1.46,1.08,3.18,0.00, 0,13615.72,6446.88,4198.88,4.22,105.60,0.81,20.27,24.20,27.99,0.07,0.71,47.03,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.23,16.95,0.00,0.00,0.46,0.01,0.80,3.37,0.02,0.08,0.72,0.49,0.0017,0.0062,0.82,98.56,0.16,0.15,0.31, 3,12.70,27.48,4198.88,0.92,23.10,0.01,0.15,0.76,1.97,0.39,0.80,3.35,0.35,1.07,0.66,0.80,0.0001,0.0003,48.33,51.47,0.06,0.00,0.14, 0,3194.40,1618.75,4198.88,3.95,98.67,1.52,38.04,0.00,0.38,0.00,0.80,3.37,0.01,0.02,0.77,0.50,0.0010,0.0045,0.42,8.35,0.06,2.20,88.97,13,5.47,14.22,4198.88,0.77,19.24,0.00,0.07,0.00,0.38,0.00,0.80,3.37,0.00,0.01,0.78,0.45,0.0010,0.0048,0.24,0.58,0.00,0.51,98.68,10,3.02,7.95,4198.88,0.76,18.98,0.00,0.04,1.54,2.16,0.71,0.79,3.33,0.58,1.86,0.65,0.81,0.0001,0.0003,89.64,9.74,0.16,0.15,0.31, 3,6450.05,2985.36,4198.88,4.32,108.03,3.07,76.81,0.88,2.43,0.36,0.78,3.30,0.08,0.75,0.87,0.83,0.0000,0.0002,46.20,53.60,0.06,0.00,0.14, 0,3692.57,1522.31,4198.88,4.85,121.28,1.76,43.97,0.06,0.98,0.06,0.81,3.41,0.16,0.35,0.33,0.54,0.0006,0.0014,7.60,1.16,0.06,2.20,88.97,13,253.61,259.57,4198.88,1.95,48.85,0.12,3.02,0.00,0.35,0.00,0.81,3.38,0.01,0.03,0.73,0.39,0.0016,0.0066,0.33,0.48,0.00,0.51,98.68,10,3.92,11.24,4198.88,0.70,17.42,0.00,0.05,,34.000
LinuxPCM,2024-12-02T18:51:37.892Z,0.39,2.10,0.19,0.80,3.37,1.20,4.15,0.67,0.79,0.0001,0.0003,2.78,1.41,13085.14,6241.18,4203.23,4.19,104.83,0.78,19.46,23.15,27.60,0.50,1.14,47.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.46,0.00,0.00,0.39,2.10,0.19,0.80,3.37,1.20,4.15,0.67,0.79,0.0001,0.0003,2.78,1.41,1.08,3.11,0.00, 0,13085.14,6241.18,4203.23,4.19,104.83,0.78,19.46,23.15,27.60,0.50,1.14,47.61,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.46,17.18,0.00,0.00,0.29,0.00,0.81,3.40,0.02,0.06,0.65,0.32,0.0041,0.0124,0.49,98.66,0.34,0.02,0.48, 2,4.81,16.82,4203.23,0.57,14.29,0.00,0.06,0.85,2.47,0.34,0.79,3.31,0.05,0.71,0.90,0.85,0.0000,0.0002,43.70,50.66,1.63,0.05,3.97, 0,3568.29,1447.08,4203.23,4.93,123.29,1.70,42.45,0.00,0.27,0.00,0.83,3.50,0.00,0.02,0.77,0.37,0.0012,0.0061,0.29,7.93,0.02,1.21,90.55,13,2.79,10.26,4203.23,0.54,13.59,0.00,0.03,0.00,0.47,0.00,0.83,3.49,0.01,0.02,0.73,0.46,0.0010,0.0041,0.33,0.93,0.00,3.28,95.46,11,5.39,11.52,4203.23,0.94,23.42,0.00,0.06,1.57,2.17,0.73,0.80,3.37,0.57,1.91,0.67,0.81,0.0001,0.0003,90.54,8.61,0.34,0.02,0.48, 2,6618.38,3054.84,4203.23,4.33,108.33,3.15,78.73,0.63,1.83,0.34,0.81,3.39,0.39,1.06,0.63,0.77,0.0001,0.0004,42.41,51.95,1.63,0.05,3.97, 0,2628.64,1437.10,4203.23,3.66,91.46,1.25,31.27,0.06,1.01,0.06,0.84,3.55,0.15,0.34,0.33,0.56,0.0006,0.0014,7.03,1.19,0.02,1.21,90.55,13,251.20,249.80,4203.23,2.01,50.28,0.12,2.99,0.00,0.41,0.00,0.83,3.51,0.01,0.03,0.81,0.55,0.0010,0.0057,0.39,0.87,0.00,3.28,95.46,11,5.62,13.76,4203.23,0.82,20.44,0.00,0.07,,34.000
LinuxPCM,2024-12-02T18:51:38.894Z,0.40,2.03,0.20,0.79,3.32,1.51,4.63,0.63,0.79,0.0001,0.0003,3.48,1.46,13473.89,6646.72,4202.88,4.05,101.36,0.80,20.04,25.00,27.61,0.08,1.12,46.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.41,0.00,0.00,0.40,2.03,0.20,0.79,3.32,1.51,4.63,0.63,0.79,0.0001,0.0003,3.48,1.46,1.15,3.78,0.00, 0,13473.89,6646.72,4202.88,4.05,101.36,0.80,20.04,25.00,27.61,0.08,1.12,46.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.41,17.13,0.00,0.00,0.40,0.01,0.79,3.31,0.02,0.08,0.70,0.40,0.0024,0.0084,0.69,98.70,0.18,0.00,0.43, 6,9.00,22.72,4202.88,0.79,19.81,0.00,0.11,1.63,2.19,0.74,0.79,3.31,0.42,1.74,0.72,0.83,0.0001,0.0003,94.37,5.40,0.06,0.01,0.16, 0,6852.96,3126.74,4202.88,4.38,109.59,3.26,81.53,0.00,0.39,0.00,0.79,3.32,0.01,0.03,0.73,0.53,0.0010,0.0041,0.52,9.90,0.06,4.44,85.07,11,6.71,17.18,4202.88,0.78,19.53,0.00,0.08,0.00,0.34,0.00,0.78,3.30,0.01,0.02,0.73,0.42,0.0016,0.0062,0.31,0.50,0.02,0.04,99.13,10,3.46,10.27,4202.88,0.67,16.87,0.00,0.04,1.50,2.00,0.75,0.79,3.33,0.87,2.29,0.60,0.79,0.0001,0.0004,94.99,4.40,0.18,0.00,0.43, 6,6321.83,3161.06,4202.88,4.00,100.00,3.01,75.21,0.00,0.35,0.00,0.80,3.34,0.00,0.01,0.66,0.44,0.0016,0.0054,0.14,99.63,0.06,0.01,0.16, 0,1.61,4.54,4202.88,0.71,17.66,0.00,0.02,0.07,0.93,0.07,0.81,3.39,0.18,0.46,0.36,0.50,0.0006,0.0017,8.71,1.76,0.06,4.44,85.03,11,275.17,295.82,4202.88,1.86,46.51,0.13,3.27,0.00,0.37,0.00,0.79,3.31,0.00,0.02,0.69,0.43,0.0014,0.0051,0.25,0.56,0.02,0.04,99.13,10,3.15,8.40,4202.88,0.75,18.72,0.00,0.04,,34.000
LinuxPCM,2024-12-02T18:51:39.893Z,0.39,2.05,0.19,0.79,3.33,1.38,4.41,0.65,0.80,0.0001,0.0003,3.40,1.43,13222.80,6458.06,4200.94,4.09,102.37,0.79,19.67,24.27,28.97,0.14,0.98,45.65,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.19,0.00,0.00,0.39,2.05,0.19,0.79,3.33,1.38,4.41,0.65,0.80,0.0001,0.0003,3.40,1.43,1.46,3.37,0.00, 1,13222.80,6458.06,4200.94,4.09,102.37,0.79,19.67,24.27,28.97,0.14,0.98,45.65,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.19,16.89,0.00,0.00,0.40,0.01,0.79,3.33,0.02,0.07,0.69,0.40,0.0024,0.0081,0.65,98.53,0.25,0.00,0.57, 9,8.57,21.65,4200.94,0.79,19.79,0.00,0.10,1.31,2.13,0.62,0.79,3.33,0.42,1.50,0.69,0.82,0.0001,0.0003,77.70,22.11,0.07,0.00,0.12, 1,5513.82,2586.08,4200.94,4.26,106.61,2.63,65.63,0.00,0.42,0.01,0.79,3.32,0.01,0.05,0.81,0.57,0.0008,0.0044,0.73,12.28,0.22,3.38,83.39,12,10.23,24.19,4200.94,0.85,21.14,0.00,0.12,0.00,0.32,0.00,0.80,3.36,0.01,0.03,0.74,0.39,0.0017,0.0070,0.36,0.59,0.00,0.55,98.50,10,3.91,12.23,4200.94,0.64,15.98,0.00,0.05,1.46,2.11,0.69,0.79,3.34,0.64,1.97,0.64,0.80,0.0001,0.0003,87.10,12.08,0.25,0.00,0.57, 9,6121.06,2905.88,4200.94,4.21,105.32,2.91,72.85,0.29,2.23,0.13,0.77,3.25,0.07,0.26,0.76,0.86,0.0001,0.0002,16.79,83.02,0.07,0.00,0.12, 1,1218.31,545.26,4200.94,4.47,111.72,0.58,14.50,0.08,0.97,0.08,0.80,3.35,0.22,0.51,0.32,0.51,0.0006,0.0015,10.57,2.42,0.22,3.38,83.40,12,343.79,354.41,4200.94,1.94,48.50,0.16,4.09,0.00,0.37,0.00,0.80,3.36,0.00,0.02,0.70,0.43,0.0014,0.0051,0.25,0.70,0.00,0.55,98.50,10,3.11,8.36,4200.94,0.74,18.61,0.00,0.04,,34.000
LinuxPCM,2024-12-02T18:51:40.894Z,0.39,2.00,0.19,0.80,3.34,1.53,4.58,0.63,0.79,0.0001,0.0004,3.44,1.40,12987.44,6502.82,4200.69,3.99,99.86,0.77,19.32,24.34,28.27,0.05,0.72,46.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.35,0.00,0.00,0.39,2.00,0.19,0.80,3.34,1.53,4.58,0.63,0.79,0.0001,0.0004,3.44,1.40,1.27,3.56,0.00, 0,12987.44,6502.82,4200.69,3.99,99.86,0.77,19.32,24.34,28.27,0.05,0.72,46.62,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.35,17.08,0.00,0.00,0.42,0.01,0.79,3.31,0.02,0.08,0.71,0.41,0.0021,0.0076,0.74,99.04,0.07,0.00,0.14, 0,10.38,24.69,4200.69,0.84,21.03,0.00,0.12,0.00,0.28,0.00,0.83,3.47,0.00,0.01,0.72,0.72,0.0015,0.0060,0.17,98.55,0.13,0.00,1.15, 9,1.62,5.84,4200.69,0.55,13.86,0.00,0.02,0.00,0.42,0.00,0.79,3.31,0.01,0.04,0.77,0.52,0.0009,0.0042,0.61,9.97,0.00,1.46,87.96,11,8.51,20.34,4200.69,0.84,20.91,0.00,0.10,0.00,0.41,0.00,0.79,3.33,0.01,0.04,0.78,0.51,0.0012,0.0057,0.50,0.84,0.00,1.43,97.24,10,6.77,16.54,4200.69,0.82,20.47,0.00,0.08,1.56,2.08,0.75,0.80,3.35,0.77,2.16,0.61,0.79,0.0001,0.0003,94.17,5.62,0.07,0.00,0.14, 0,6569.17,3153.10,4200.69,4.17,104.17,3.13,78.19,1.45,2.05,0.71,0.79,3.32,0.54,1.80,0.68,0.81,0.0001,0.0003,89.29,9.43,0.13,0.00,1.15, 9,6089.52,2963.64,4200.69,4.11,102.74,2.90,72.48,0.07,0.96,0.07,0.82,3.45,0.18,0.44,0.33,0.52,0.0006,0.0015,8.99,1.60,0.00,1.46,87.96,11,298.35,310.05,4200.69,1.92,48.11,0.14,3.55,0.00,0.36,0.00,0.79,3.32,0.00,0.02,0.71,0.44,0.0014,0.0052,0.26,1.07,0.00,1.43,97.24,10,3.12,8.62,4200.69,0.72,18.12,0.00,0.04,,34.000
LinuxPCM,2024-12-02T18:51:41.894Z,0.08,1.50,0.05,0.86,3.63,0.54,2.05,0.70,0.64,0.0002,0.0008,0.88,0.27,2555.91,1703.39,4204.18,3.00,75.02,0.15,3.80,5.87,9.49,0.08,1.88,82.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,0.00,0.00,0.08,1.50,0.05,0.86,3.63,0.54,2.05,0.70,0.64,0.0002,0.0008,0.88,0.27,0.60,0.55,0.00,12,2555.91,1703.39,4204.18,3.00,75.02,0.15,3.80,5.87,9.49,0.08,1.88,82.68,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,6.79,0.00,0.00,0.40,0.01,0.90,3.79,0.02,0.09,0.77,0.46,0.0013,0.0058,1.07,23.49,0.00,0.55,74.89,14,16.41,40.61,4204.18,0.81,20.20,0.01,0.20,0.00,0.53,0.01,0.93,3.93,0.01,0.06,0.86,0.49,0.0006,0.0047,0.61,20.26,0.19,3.73,75.21,12,12.64,24.07,4204.18,1.05,26.27,0.01,0.15,0.01,0.82,0.01,0.97,4.07,0.03,0.17,0.85,0.53,0.0006,0.0038,1.36,7.26,0.05,2.72,88.62,15,45.09,55.24,4204.18,1.63,40.81,0.02,0.54,0.02,0.42,0.05,0.98,4.12,0.04,0.17,0.69,0.49,0.0005,0.0021,4.65,2.75,0.10,0.52,91.98,14,80.06,191.84,4204.18,0.83,20.87,0.04,0.95,0.40,2.17,0.18,0.84,3.53,0.19,0.63,0.66,0.76,0.0001,0.0004,21.68,2.88,0.00,0.55,74.89,14,1665.07,765.73,4204.18,4.35,108.72,0.79,19.80,0.13,1.32,0.10,0.83,3.49,0.19,0.52,0.58,0.58,0.0003,0.0009,12.05,8.82,0.19,3.73,75.21,12,556.52,420.79,4204.18,2.65,66.13,0.26,6.62,0.03,0.85,0.03,0.88,3.70,0.05,0.25,0.73,0.52,0.0004,0.0021,3.72,4.88,0.05,2.72,88.64,15,116.84,137.69,4204.18,1.70,42.43,0.06,1.39,0.02,0.94,0.02,0.89,3.76,0.02,0.16,0.89,0.65,0.0003,0.0025,1.79,5.60,0.10,0.52,91.98,14,63.28,67.44,4204.18,1.88,46.92,0.03,0.75,,34.000
LinuxPCM,2024-12-02T18:51:42.895Z,0.00,0.48,0.00,1.00,4.18,0.01,0.14,0.92,0.48,0.0004,0.0050,0.01,0.00,27.58,57.90,4202.67,0.95,23.82,0.00,0.04,0.17,2.26,0.12,0.49,96.95,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,0.00,0.00,0.00,0.48,0.00,1.00,4.18,0.01,0.14,0.92,0.48,0.0004,0.0050,0.01,0.00,0.00,0.01,0.00,12,27.58,57.90,4202.67,0.95,23.82,0.00,0.04,0.17,2.26,0.12,0.49,96.95,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.13,1.95,0.00,0.00,0.50,0.00,1.00,4.20,0.00,0.02,0.91,0.41,0.0004,0.0056,0.17,0.69,0.38,0.00,98.77,14,3.58,7.19,4202.67,1.00,24.92,0.00,0.04,0.00,0.69,0.00,0.97,4.06,0.00,0.02,0.92,0.53,0.0002,0.0032,0.18,3.68,0.00,0.03,96.12,12,4.88,7.12,4202.67,1.37,34.26,0.00,0.06,0.00,0.54,0.00,1.01,4.22,0.00,0.04,0.94,0.58,0.0002,0.0040,0.43,3.80,0.11,1.78,93.87,15,9.80,17.98,4202.67,1.09,27.25,0.00,0.12,0.00,0.45,0.00,1.06,4.43,0.00,0.01,0.89,0.45,0.0006,0.0055,0.08,0.70,0.00,0.15,99.06,15,1.62,3.59,4202.67,0.90,22.48,0.00,0.02,0.00,0.74,0.00,0.91,3.84,0.00,0.00,0.55,0.52,0.0013,0.0031,0.05,0.80,0.38,0.00,98.77,14,1.54,2.07,4202.67,1.49,37.15,0.00,0.02,0.00,0.46,0.00,0.97,4.06,0.00,0.01,0.94,0.41,0.0003,0.0058,0.11,3.75,0.00,0.03,96.12,12,2.01,4.35,4202.67,0.92,23.06,0.00,0.02,0.00,0.08,0.00,1.00,4.19,0.00,0.02,0.99,0.24,0.0003,0.0242,0.23,4.00,0.11,1.78,93.87,15,0.80,9.46,4202.67,0.17,4.23,0.00,0.01,0.00,0.55,0.00,1.01,4.23,0.00,0.02,0.91,0.44,0.0004,0.0051,0.15,0.64,0.00,0.15,99.06,15,3.36,6.13,4202.67,1.10,27.38,0.00,0.04,,34.000
LinuxPCM,,34.000
